date,close,open,high,low,volume,gas,oil,coal,power,stock,trends,pos,neg
2023/1/5,1.107898433,-6.350115512,-3.62707778,-0.519689357,11.33286853,17.7048993,1.086064467,-0.561011289,3.298883237,-0.427942755,59,0.532,0.388
2023/1/6,-0.909157063,0.858941521,-0.129232378,0.200200267,-66.96166831,-7.221121647,-0.152613536,-3.114092515,-4.580594848,1.47742765,36,0.418,0.366
2023/1/9,4.591818605,-1.591545531,2.868082638,-0.267022856,103.459043,7.717888233,1.365208917,0.173963512,-3.091939412,1.504900733,56,0,0
2023/1/10,-0.9144082,6.395345697,0.263537832,4.112141493,36.89954283,-6.956091405,0.563381772,-0.290107543,-2.383354859,-0.490919003,64,0.429,0.281
2023/1/11,-2.244965911,-1.886251253,-0.855889429,-2.205304056,-21.60260835,-6.431282176,3.158092519,-4.213022932,-0.441052454,1.003803263,52,0.299,0.157
2023/1/12,1.450802649,-1.961606323,-1.541333616,0.013115614,-255.0864618,4.140204166,1.631709868,4.561051125,5.812134121,0.824846986,59,0.591,0.4
2023/1/13,-0.722770312,0.985612959,0.128287381,-0.56553054,147.3305738,-2.958149991,1.476608248,-2.165727023,-0.781033802,0.43394475,36,0.416,0.165
2023/1/16,-2.797844545,-0.894425562,-1.316317883,-0.99410985,41.92584302,-17.26965606,-0.966191091,-0.593473552,-2.287297337,0.216268257,43,0,0
2023/1/17,2.810797074,-2.038873652,0.930960952,-0.427179931,-26.51077504,9.732893364,1.713858125,1.183445765,-0.774208128,0.263694268,63,0.264,0.147
2023/1/18,5.309196075,2.168997288,4.67656857,2.770625771,60.93772975,2.061657947,-1.100069607,2.898753687,-0.409237636,0.071796102,47,0.54,0.138
2023/1/19,0.538952799,5.058433052,1.596135013,4.987394015,-40.06224836,-0.887734289,1.379009816,0,-0.84885159,-1.859283308,64,0.348,0.228
2023/1/20,0.899920946,1.265295426,-0.012088244,0.284319371,19.67102942,10.20110888,1.691737222,-0.314780629,-0.152039898,0.510515269,53,0.406,0.117
2023/1/23,-0.973243692,0.814544653,0.722720563,0.848139802,-64.66271649,-1.299106525,0.637017283,-1.18208094,0.707550122,0.869150812,51,0,0
2023/1/24,-2.701192604,-0.802338367,-1.341166723,-3.234112709,39.0197636,-12.14034249,-2.36357951,-1.401892118,-1.088664282,0.072089394,74,0.357,0.189
2023/1/25,3.286274721,-3.061147377,0.230848775,-0.253164692,-77.31898882,-3.046060384,-0.01161103,-1.930275225,-1.28956909,-0.192353991,57,0.232,0.145
2023/1/26,5.359375762,3.377988977,5.317259536,3.426059156,115.267951,-2.839631405,1.555420494,-0.210115641,-0.223732991,0.575955516,55,0.401,0.239
2023/1/27,0.149640316,5.468818224,1.257878221,5.619857388,22.52466015,1.192402832,-0.930346112,0.449708448,1.657449305,0.071761754,61,0.661,0.229
2023/1/30,0.310077768,0.276084381,-0.501254182,-0.615529497,25.78291093,-0.769508607,-2.051832299,-18.44176797,-0.16111939,-0.383325817,61,0.225,0.151
2023/1/31,3.293406933,0.14922806,3.114535851,0.684973944,60.14020669,3.996045477,-0.484090915,-1.705102076,18.4469239,0.119947238,82,0.311,0.352
2023/2/1,2.757588016,3.183472352,4.258729033,4.047483257,-152.7480805,4.409612838,-1.972214764,3.910812273,0.766287275,0.095854309,62,0.172,0.151
2023/2/2,-2.182301553,3.063696946,-0.31877617,-0.859236442,55.25652299,-5.473599661,-0.812076458,-3.764559962,-2.985508536,1.756930283,52,0.22,0
2023/2/3,0.275406398,-1.061650097,-1.048474353,1.313757484,-34.59509806,2.686380964,-2.751391866,1.198489014,2.092111577,0.164609091,45,1.239,0.74
2023/2/6,-3.28778355,-1.514349141,-0.690699918,-2.929338011,-53.32984796,-0.617223108,1.304933698,0.540055318,-6.752016174,-1.062960286,61,0.103,0
2023/2/7,-0.0682361,-2.50796844,-4.405803853,-1.49170867,-41.68938039,-4.836842701,3.279380578,-2.361599307,-2.394636857,-0.023750149,63,0.682,0.366
2023/2/8,-0.353296852,-1.14026321,0.676745195,0.230946985,-72.82385004,-3.954638743,1.659002382,-4.781637375,1.407012025,0.142416354,60,0.492,0.135
2023/2/9,1.02227151,0.457666703,1.073355564,0.609442466,133.1234584,-2.314674618,-0.69579855,-1.280824807,0.722683911,0.897290554,80,0.544,0.247
2023/2/10,2.179709613,0.455581654,0.576626126,0.878850603,82.5498632,2.240358324,2.212039401,3.077165867,1.437357778,-1.206116076,54,1.172,0.34
2023/2/13,-1.21254058,2.358335014,0.209863666,1.129955525,-161.7736715,-4.229136584,0.254335397,0,-3.567053714,1.135569335,73,0,0.349
2023/2/14,-0.820367583,0.16634326,-0.420168685,-1.99734284,113.9434283,0.502844056,-1.196367135,1.503787736,0.201113929,0.141043747,60,0.423,0.195
2023/2/15,3.209069016,-1.946805723,1.462931002,0.980959161,101.0388055,5.742845994,-0.233972966,1.848481467,-0.449195303,0.772204609,66,0.361,0.49
2023/2/16,3.879612129,3.518871299,3.803146999,3.983172002,-130.2524478,-5.804598215,-0.281492093,0.36563112,0.75781371,0.395487313,66,0.678,0.497
2023/2/17,-1.910277764,3.504618429,0.304382287,0.944478605,6.899287149,-6.82981858,-2.54563526,-0.36563112,-0.494247666,-0.628859648,53,0.654,0.381
2023/2/20,1.889251692,-0.337588674,1.332520237,1.512012077,12.5163143,2.40148762,1.280917735,0,-0.058079881,-0.023367216,82,0,0
2023/2/21,2.091321082,0.841844391,1.325203019,0.042562248,-24.92157916,-3.148317081,-1.220694909,0.36563112,-0.019367459,-0.585962066,67,0.452,0.605
2023/2/22,-3.852079341,1.755433288,-0.891810534,-0.683179429,-71.21953755,4.351701038,-2.994418655,0.109429156,-0.271539016,-0.18823535,75,0.292,0.294
2023/2/23,0.416467044,-3.830679812,-2.228098419,-0.10716966,112.3930097,0.651778796,1.977829965,1.339871575,-0.599994008,0.446481766,64,0.453,0.203
2023/2/24,1.007271412,1.54992487,1.099429953,0.896675521,-120.3972804,1.157903528,1.148951383,-0.794514833,0.265376366,-1.511958876,63,0.734,0.601
2023/2/27,2.201560043,0.74513647,0.943158777,1.277669036,82.92793549,-7.731195241,-0.857441398,7.169648922,0.015588465,1.277216984,82,0.026,0.093
2023/2/28,-1.058210933,1.308837631,0.267848105,0.596267262,60.77873316,-2.267670867,1.731436785,-1.530381849,-5.923734511,-0.188191069,80,0.868,0.694
2023/3/1,-2.193255355,-0.829020292,-0.971784759,-2.49220924,-95.15588707,2.689826172,0.499406508,-1.415036553,-1.013971453,-0.732604009,64,0.252,0.349
2023/3/2,-4.02446914,-1.393641249,-1.317597227,-3.981113549,2.531780798,-0.498332887,0.520526433,-1.717833654,-0.830437184,0.5676458,66,0.329,0.222
2023/3/3,-0.925467942,-5.164323315,-5.218011409,-1.570067017,57.38004229,-4.255225149,1.266284947,-7.068656604,-3.654236244,1.428428456,62,0.613,0.76
2023/3/6,0.76996419,0.554018038,1.300150531,0.653449824,-31.14361585,-6.875307998,0.406953646,-6.872183205,-3.99268859,0.324977073,59,0,0
2023/3/7,3.18355387,0.682746843,2.422525735,2.286955799,90.07865453,2.882527823,-3.410963824,1.212136053,0.290539518,-0.814431494,58,0.527,0
2023/3/8,2.01467135,2.599799802,2.260818879,2.589386857,89.09729239,-1.76256882,-0.759268486,-0.927987293,-0.709674528,0.326568986,74,0.667,0.083
2023/3/9,0.673119916,2.35653109,0.946100523,0.384287407,-69.31471806,2.532014771,-1.302910364,2.71907995,1.558284839,-0.093196652,81,1.015,0.172
2023/3/10,1.487828517,-0.230029378,0.299633432,1.522550029,43.90817189,19.78046856,1.447978088,6.305813597,4.051989927,-1.645160489,45,1.449,0.921
2023/3/13,-4.046490313,0.802798452,-0.65207497,-3.122756006,-16.10615574,-6.559728249,-2.458087687,2.667799362,-5.473407187,-2.811671459,64,0,0
2023/3/14,-3.568679918,-3.583703615,-2.907916651,-3.10051221,-58.29440404,-12.37570325,-4.197304259,1.680711832,-2.595629024,1.715639519,71,0.842,0.277
2023/3/15,-3.492814515,-2.782959105,-2.500536194,-3.430595389,51.77580605,-3.893121471,-4.976546208,-2.150620522,-2.963179761,-3.610148144,64,0.159,0.557
2023/3/16,-1.605432341,-2.306158399,-3.264368275,-3.313272995,36.85215929,2.682419868,1.361298736,0,1.330991066,2.429269257,52,0.442,0.164
2023/3/17,0.351206168,-3.012068147,-1.402771477,-0.335048776,-147.2328698,-4.898708804,-2.343169436,-2.568948612,-1.639931262,0.314655954,51,0.353,0.426
2023/3/20,-0.456808993,-2.338044864,-1.236509659,-1.570459916,131.7580469,-9.783331792,1.117482329,0,-1.962666134,-1.97687951,53,0.074,0
2023/3/21,2.549975903,2.896705535,2.752467339,4.243277493,-8.739182212,9.204570651,2.052248272,3.290973409,1.147127634,1.61372695,58,0.198,0.266
2023/3/22,-0.862024762,1.085085101,-0.817814644,-0.221975674,-7.586575077,-5.620853819,1.802561799,-1.376334656,0.253140044,0.387315904,78,0.402,0.235
2023/3/23,4.016149709,0.401031761,3.05504442,2.255082552,-29.59261422,8.64142551,-1.022289375,-0.952737144,0.077760502,0.19309685,36,0.65,0.495
2023/3/24,-5.44615722,2.829792563,0.683499519,-3.810983812,-30.77496355,-5.627540183,-1.219365672,-0.47979424,-1.113836625,-1.947955434,52,0.453,0.735
2023/3/27,3.146689632,-2.180106571,-2.031033691,2.984248135,250.8646637,3.933145914,4.08913347,1.176916858,-0.049137636,1.003066514,64,0.185,0.087
2023/3/28,1.430768507,-0.4554779,1.524368878,1.020943769,13.6185492,1.072981856,0.67615235,0.764891728,0.529413001,0.121639718,85,0.308,0.097
2023/3/29,0.691118569,2.089409117,0.594518981,1.932809533,-23.47266924,-0.236395552,-0.471548698,-0.036291055,0.078193729,1.376334656,62,0.642,0.377
2023/3/30,0.862741774,1.067269719,0.721866856,0.245975079,23.08805338,1.671086577,1.256760432,0.108833677,0.165958939,1.475865875,64,0.506,0.191
2023/3/31,1.040820133,0.551390899,1.223952458,1.287047612,-9.280849467,9.428554183,0.628774707,-0.072542622,7.332733199,0.682917996,46,0.698,0.458
2023/4/3,4.528070453,0.89775072,3.459747339,1.074571743,7.792630477,8.319858787,6.267989387,7.814294737,3.797530695,-0.211441404,67,0.089,0
2023/4/4,-1.068184835,4.528070453,1.229926103,3.156122846,2.764560504,-11.04234219,0.011773709,-3.378584441,-2.223686437,0.25836773,63,0.038,0.089
2023/4/5,2.114772285,-1.078713921,0.665474685,0.158386602,12.27730309,-7.425531957,0.058847763,-3.56865284,-3.329558706,-0.658980968,58,0.24,0.132
2023/4/6,-0.268373406,2.114992625,-0.102092913,1.278977493,-5.149994561,-4.145125598,0.152842308,-2.845868816,-4.134104064,0.494642394,0,0.206,0.225
2023/4/11,0.741430644,-0.258064659,0.53990861,0.747201484,-30.68589729,0.312286777,0.574007316,-4.272053877,1.270616569,0.609043813,59,0,0
2023/4/12,-1.238789456,0.802969107,-0.223759247,-1.699639476,30.41982175,-1.799193202,1.989194767,3.30514415,-1.155309551,0,63,0.18,0.086
2023/4/13,-1.972160845,-1.425055095,-1.756503482,-2.114962727,-12.33491193,-0.916889023,-1.430078576,0.447428039,-1.460727303,0.628566847,56,0.216,0.12
2023/4/14,-0.297082447,-1.84743367,-1.577138544,0.064426073,-25.66871746,-1.431909108,0.255220556,1.109889307,-0.097494402,0.50926036,47,1.008,0.637
2023/4/17,-1.283302822,-0.265209936,-0.252977894,-1.079224807,-1.307208157,0.304229015,-1.812173283,0.073556458,-1.64236371,-0.37011377,68,0.043,0.057
2023/4/18,2.382331109,-1.239861971,0.893097609,0.184291884,23.15293447,3.149552735,0.011797322,0.769093701,0.138723764,0.554658228,87,0.561,0.187
2023/4/19,-0.801945841,2.46453944,0.905925913,1.983872903,-11.56975292,-5.869482299,-1.965635983,0.690786241,-1.065163622,0.02304413,100,0.64,0.323
2023/4/20,-2.847664617,-0.895921671,-1.89405547,-3.237227003,36.39918599,-0.532054878,-2.460238567,0.46990869,0.896688284,-0.299988687,99,0.35,0.104
2023/4/21,-2.070558553,-2.68256429,-2.405632658,-2.139415413,-11.92091335,0.511243223,0.688132477,0.431810675,-0.059529717,0.484150802,71,0.812,0.678
2023/4/24,-1.457261524,-2.02138048,-2.520405165,-1.877458448,8.440860433,-0.825544163,1.301800731,-0.359712618,1.232939621,0.045987584,91,0,0
2023/4/25,-1.9958466,-1.712504775,-1.340652411,-1.217566156,16.30247038,-0.483854946,-2.397668375,0.896866998,-0.284690714,-0.322358096,86,0.355,0.517
2023/4/26,-0.658771524,-1.914806622,-2.171650348,-1.595933459,-7.175969192,-4.783638045,-3.887906049,0.1070855,-0.621273139,-0.763981028,65,0.824,0.606
2023/4/27,0.508906951,-1.110865392,1.029168604,0.281426077,-4.997095338,0.132640674,0.87146521,-0.1070855,0.108754769,0.371144012,99,0.954,0.692
2023/4/28,1.11284347,0.637942197,0.238622919,0.851168201,-44.17128985,-2.233980986,1.481883871,0,-0.118647433,0.023150828,73,0.733,0.496
2023/5/1,-2.331592233,1.035205932,0.283334467,-0.734140686,-96.97056678,-2.722249592,-0.289581568,-2.60506772,-8.751515534,-1.082223863,55,0,0
2023/5/2,3.319282614,-1.999488745,2.746014712,-0.093611053,153.6486521,-0.924137471,-5.161852031,-0.220183575,-1.009287422,-0.363359715,71,0.23,0.459
2023/5/3,-3.881410807,3.825039754,-1.631828406,-1.676346657,17.02708144,-2.08340869,-4.050672293,-3.438305804,-1.229163851,0.445226277,45,0.525,0.53
2023/5/4,-0.766287275,-4.25791554,-4.159173669,-0.896866998,-35.13556303,-3.766211978,0.2347581,-4.829598972,-1.501947353,-0.42174383,62,0.317,0.299
2023/5/5,0.542902313,-0.741397924,1.378852736,1.253373615,-37.90070491,3.466720888,3.789357295,1.465662997,0.770480055,1.398950304,66,0.858,0.508
2023/5/8,0.73878964,0.40080214,-1.052702185,0.236966936,-63.96064136,-1.012911108,2.245514875,0,1.183184036,0.300543516,77,0,0
2023/5/9,2.218461865,0.668349794,2.026085192,0.824989947,81.07546698,-0.339929913,0.556815942,-1.705375457,0.010992031,-0.578772307,74,0.357,0.3
2023/5/10,1.755722735,2.447311336,2.253616502,2.320289708,13.87844252,-2.051795057,-1.338986531,-2.06109539,-0.308234502,-0.418800054,73,0.468,0.213
2023/5/11,-0.551710007,1.729736191,0.41140882,0.548949228,0.366077285,0.235571369,-1.889216635,-2.773930704,1.23816845,0.163075167,71,0.148,0.085
2023/5/12,0.405634359,-0.76508024,-0.50058506,0.523263621,-55.9920341,-6.154609888,-1.086165556,0.293439741,-0.250776995,0.302150143,67,0.956,1.136
2023/5/15,-2.033352272,-0.045187529,-0.536733929,-2.306867661,53.33837638,-1.96841041,1.419033182,-1.094287014,-3.273523916,0,67,0.164,0.069
2023/5/16,2.033352272,-1.548653132,0.011211391,0.613463351,-19.85882291,-1.080361622,-0.426269461,-0.551667005,-1.145851779,0.092785903,91,0.037,0.144
2023/5/17,-1.005828675,1.853273439,0.614698778,1.021764242,-13.62593118,-0.954986794,2.69984134,0.847462699,-0.342896667,0.069532973,78,0.868,0.458
2023/5/18,1.812194339,-0.31592038,0.51122583,0.421725136,-22.55502913,-7.350710879,-1.43962701,-1.35940921,-1.395076526,1.12891419,53,0.101,0.077
2023/5/19,-0.245700369,1.313518745,1.135311175,1.591006762,33.7097921,0.852069207,-0.369783834,1.528043314,-0.197571103,0.707684725,70,0.823,0.259
2023/5/22,-2.467863528,-0.256854237,-1.691115184,-2.907643791,18.24518584,-2.969339293,0.541005476,0.25241915,-2.915520757,-0.136580945,73,0,0
2023/5/23,-1.675855459,-2.29609137,-2.243232202,-1.638333281,4.894526305,-0.256507119,1.112358522,0,-1.132269384,-0.961325783,79,0.59,0.877
2023/5/24,-1.184139518,-1.835973284,-1.678393233,-0.953453165,-15.53921449,-2.788170807,1.958825518,-0.505477066,-0.638009152,-1.903934921,75,0.311,0.139
2023/5/25,-2.58048006,-0.913141442,-1.295158411,-2.297026463,40.73956106,-9.425434466,-2.716503865,0.210926043,-0.64210586,0.210748234,75,0.55,0.312
2023/5/26,0.603283683,-2.718012114,-2.112587469,-0.838553859,-34.01433836,-2.104614511,0.900730586,-0.464625968,0.134878323,1.532063393,54,0.607,0.769
2023/5/29,-0.156503975,0.313706821,1.298951708,0.886950715,-113.5883683,1.208670247,0.155823951,-17.69170512,0.101039491,-0.508084234,68,0,0
2023/5/30,-3.207521878,0.048175359,-1.334942351,-2.834023932,164.4674719,0.399665329,-4.688462392,-6.20151789,0.033657156,-0.557233854,98,0.359,0.069
2023/5/31,0.484022043,-3.180696262,-1.657529933,-1.30262363,-11.33123922,8.608168322,-1.203844908,2.652675433,-7.454106415,-1.832758067,78,0.222,0.306
2023/6/1,-2.279086875,0.40935367,-1.067036554,-1.077391751,2.522656295,-15.75406472,2.205070969,-1.636352163,-6.298402794,1.10837121,49,0.241,0.252
2023/6/2,-0.546137129,-2.291466943,-0.779851696,0.063698327,-37.04965103,1.245209277,2.460066883,7.087153854,1.005876042,1.605245589,55,0.7,0.409
2023/6/5,5.379906724,0.126582295,3.39636847,-0.651634581,43.46735337,20.15471414,0.758967265,9.589593691,12.2436572,-0.834303796,71,0.081,0
2023/6/6,-1.483309871,4.876004414,0.275895335,2.868350033,-29.14438324,-12.78942319,-0.549020987,-3.997775639,-3.275292767,0.069791791,78,0.42,0
2023/6/7,2.68294038,-1.652126985,0.846906714,-0.224466985,3.833985458,5.140317846,0.861399218,3.092792088,0.860438056,-0.069791791,82,0.485,0.283
2023/6/8,-0.610013255,2.83784062,0.898669877,3.109695664,-20.90043268,1.782635141,-1.294897434,2.602210536,0.414912269,0.139534906,50,0.254,0.148
2023/6/9,3.292527043,-0.286157343,2.728761473,1.047382114,14.235001,20.43210399,-1.552269974,2.493022181,6.696656228,-0.279264785,43,0.754,0.032
2023/6/12,2.385981505,3.519424812,1.320000959,1.639186245,0.229489487,-2.777413028,-4.024276221,-0.954868366,2.93696679,0.604091056,75,0,0
2023/6/13,2.79441453,1.430639565,2.863865008,2.363460614,55.34568689,19.28874281,3.353492917,2.455432428,3.976400569,0.853424624,66,0.24,0.275
2023/6/14,3.146619589,2.757094957,3.199927112,3.393606955,-7.631545056,4.049049606,-1.47809322,-0.940579829,3.634417853,0.595376158,70,0.197,0.267
2023/6/15,-0.73975143,3.31606184,1.258144206,1.763908593,3.734511792,7.549803418,3.318635974,0.042946103,1.029529001,-0.251457442,68,0.639,0.523
2023/6/16,-1.092788803,-0.632947455,-2.12367293,-1.109840522,-38.76393242,-16.65246573,1.234583582,-1.209517985,-3.282814574,0.365547585,71,0.861,0.401
2023/6/19,1.415092477,-1.321652864,0.50313225,-0.221239028,-26.81863288,-1.223045129,-0.681076634,-0.872986775,3.705207192,-0.022807618,70,0,0
2023/6/20,1.36360907,1.504438787,2.478376258,2.784782738,43.94253306,11.3154535,-0.250016579,2.724492841,1.205176611,-0.388527514,78,0.994,0.627
2023/6/21,-3.949585416,1.408023262,-0.626961301,-2.685164599,15.12906663,-4.929827582,1.59459659,-0.384698059,-2.572656596,-0.367057076,69,0.397,0.054
2023/6/22,0.110011012,-4.561757268,-4.502368137,-2.305384105,-40.12691702,-7.306968958,-3.940745258,-1.379927028,-2.078855313,-0.530016219,90,0.193,0.339
2023/6/23,-3.809984623,0.773057411,-0.32948959,-0.886974203,-26.48249629,-6.123992531,-0.391918875,-0.478782199,0.311912057,-0.858573553,54,0.799,0.445
2023/6/26,-1.218125841,-3.595213339,-1.384680113,-1.914265095,16.55747539,-0.687459741,0.445856308,0.348432408,1.502826045,0.348959293,91,0,0
2023/6/27,2.961829441,-1.377906747,-0.53685399,-0.104840128,-12.30744532,6.588591351,-2.622384634,0,0.063451779,0.625074382,88,0.616,0.452
2023/6/28,-0.992675946,3.610746465,0.592610892,1.365920068,-4.892659912,-0.683400798,2.419969074,0,0.137340891,0.918912967,52,0.374,0.053
2023/6/29,-0.090733816,-2.632771691,-0.98589192,0.298473416,-12.41607802,2.163700572,0.417874841,-0.086994351,0.042220815,0.159945196,67,0.163,0.21
2023/6/30,1.620744538,0.866398488,0.885507103,-0.14912535,4.36404035,5.393933352,0.750472565,0.520834511,1.798835369,1.067342936,48,0.887,0.295
2023/7/3,-2.246778111,1.151124324,0.245207434,0.080325898,1.387840317,-8.663274385,-0.334336654,5.023212549,-9.006896388,-0.045187529,60,0.07,0.2
2023/7/4,0.125520642,-1.937408359,-1.94464623,-0.575177014,-24.13012841,3.673475294,2.12068915,1.511775472,-1.020271611,-0.203596949,74,0.118,0.332
2023/7/5,-2.167231797,-0.401215647,-0.889300126,-1.125367176,38.51165228,-2.674299621,0.523218983,0.243013485,-1.030788546,-1.001373866,49,0.388,0.1
2023/7/6,0.55781667,-1.574471052,-1.001331955,-0.444341236,-6.577713051,-6.402577141,-0.169746075,-5.27421377,-3.044249891,-3.089317794,64,0.168,0.317
2023/7/7,-0.162375355,0.407569705,1.60646025,0.584250318,-15.27352514,3.240305831,2.516424157,-0.770551758,-1.357785954,0.470699857,65,0.494,0.341
2023/7/10,0.127602825,0.127751019,-0.777057961,-0.408616528,4.674501282,-10.73169849,-0.998983718,-4.752324037,-3.558831516,0.445121972,78,0.138,0.117
2023/7/11,0.911667499,0.208695728,0.057342739,-0.433789296,18.03511128,-4.193894248,2.177181929,-4.658439677,-0.957306719,0.745229346,69,1.023,0.564
2023/7/12,-1.411407048,0.795989667,1.253292011,0.667488865,3.552197816,-8.460327327,0.890232197,-1.762369977,-1.004905741,1.770771807,68,0.23,0.258
2023/7/13,0.058237728,-1.353482401,-1.551833972,-0.421053254,-33.09040117,-0.510639407,1.548306151,-0.385171396,-1.962366095,0.704148281,42,0.622,0.111
2023/7/14,0.545783158,-0.046598323,0.790336855,0.584318596,-6.383205696,-1.673875609,-1.848343881,0.481232883,0.234405629,0.158317346,51,0.637,0.281
2023/7/17,0.496737578,0.128093176,-0.962978896,-0.748541507,18.12223968,-2.88066006,-1.730168814,-0.144126857,-0.273526709,-1.067827936,62,0.25,0.078
2023/7/18,1.600399956,0.984316905,1.724476013,1.248339142,16.34218995,7.955549695,1.429228148,4.649816225,-0.956694277,0.410303744,71,0.399,0.318
2023/7/19,0.903144545,1.509635257,1.215409965,0.92326103,3.216555605,1.753909407,-0.213715588,-0.875783427,-1.032438026,-0.204941436,71,0.849,0.184
2023/7/20,2.068809186,0.960188117,2.037271524,1.934076214,12.6644034,3.603080915,0.226272881,1.607382483,-0.560375049,0.182190895,77,0.885,0.407
2023/7/21,1.073042158,2.05848715,1.155074409,1.764620281,-21.86006701,0.651652681,1.77964998,0.6810469,1.210201618,0.408719915,64,0.769,0.549
2023/7/24,-0.578888624,1.117085321,0.313700295,0.221165633,1.755046803,8.14537422,2.039018203,0.496502938,3.14884199,-0.136054443,63,0.091,0.366
2023/7/25,1.14361645,-0.622714636,-0.07563071,0.671549835,-0.69832686,5.765722646,1.081871353,0.090009007,0.281402079,0.090723526,64,0.369,0.096
2023/7/26,-1.714858254,1.16578103,1.053659893,-0.881645561,14.82266703,-10.55106955,-0.864558699,0.089928064,-0.795079849,-1.0254163,75,0.357,0.518
2023/7/27,0.165116445,-1.671165538,-2.402973074,-1.236302431,-6.490112463,-4.496080428,1.579358026,-0.224971973,-0.244924389,2.331741182,71,0.312,0.259
2023/7/28,-2.472010967,0.14308516,-0.395170657,-1.206396051,4.599235755,-9.522449367,0.886373468,-0.225479239,0.668898815,0.580099797,52,0.533,0.324
2023/7/31,-2.153806691,-2.878699282,-1.663562818,-2.051295211,-1.676537251,10.55961147,0.66842817,-5.093693636,0.498754151,0.022244467,64,0.106,0
2023/8/1,-2.555117711,-1.701051348,-1.794124288,-2.307299169,33.79024684,-4.111650196,-0.76260122,-1.002634324,-3.981790636,-1.501428765,70,0.229,0.388
2023/8/2,-1.692329746,-2.565738411,-3.286952542,-1.660631913,-5.17870577,6.084984119,-2.034452418,1.002634324,0.437115737,-1.799797984,42,0.061,0.305
2023/8/3,1.443853017,-1.691724882,0.948540398,0.108361939,-26.25994756,5.735856626,2.304961257,3.041170042,4.774484377,-0.78467977,52,0.243,0.377
2023/8/4,-1.191767174,2.092574275,-0.198331746,0.240384731,-33.20782347,-4.674436502,1.283714676,-0.23068061,-0.758920921,0.830646216,21,0.412,0.4
2023/8/7,-0.927438144,-1.708834747,-1.257434748,-0.892324744,13.08637284,4.765993634,-1.04908294,3.628515974,-1.149291159,0.114823758,56,0,0
2023/8/8,1.596576738,-1.022565301,-0.106489982,-0.303269475,8.663733547,2.134207629,0.967881149,2.202732232,2.335724361,-1.223892428,71,0.167,0.291
2023/8/9,-0.083397872,1.963664629,1.585563782,1.435402487,15.47383966,25.74101929,1.588796948,0.954040194,7.328311153,0.57917456,72,0.134,0.283
2023/8/10,0.771746187,-0.118638049,-0.713328172,-0.564464358,-28.33826717,-6.996145619,-1.322238292,1.414208271,-2.180790144,1.626797246,50,0.663,0.632
2023/8/11,2.626354632,0.780422549,1.986935755,1.161481057,-15.85806545,-5.260645552,0.473414659,-0.854706058,-1.464612015,-1.442167607,33,0.36,0.322
2023/8/14,1.316184952,1.947924191,1.382484172,2.353049741,19.23261878,-2.939218673,-0.693564218,-0.775531677,-1.131054928,0.092187146,60,0,0
2023/8/15,-1.235572291,1.899370601,0.53188605,0.810658753,-1.826534798,12.53934516,-1.542987947,0.989894031,3.579961874,-1.018763152,45,0.239,0.152
2023/8/16,1.949335022,-0.670952651,0.326779264,0.746915279,18.07842775,-3.252571059,-1.710865064,-0.773864567,0.129724648,0,75,0.129,0.142
2023/8/17,0.304345611,1.089434288,1.096453142,0.39988628,1.273902578,-2.486580139,0.799670073,0.129394023,-0.389679893,-1.358971242,55,0.33,0.248
2023/8/18,-0.904471966,0.090252714,-0.871708694,-0.49151382,-20.58882212,-2.230413953,0.805119196,0.644470544,0.236350855,-0.283487079,65,0.741,0.253
2023/8/21,-0.227402031,-0.067681898,-0.438720542,-0.470913407,-9.88155388,11.58129051,-0.401749329,1.487806403,5.912374602,0.189080652,75,0.157,0.203
2023/8/22,2.428996064,-0.872675114,1.887375249,1.030818886,51.86916014,3.891915636,-0.510417157,0.252844635,5.075910634,0.893282856,85,0.241,0.11
2023/8/23,-2.258396079,2.373431246,-0.17716758,-0.468277939,1.521327516,-13.91212429,-0.980634503,-0.464037956,0.137384434,0.163685293,56,0.235,0.502
2023/8/24,-3.221801664,-2.944209051,-3.243892943,-2.6096001,-5.695120597,-13.92421468,0.180104509,-0.084602374,-1.714905956,-0.844678884,68,0,0.312
2023/8/25,0.046931832,-2.656614675,-1.070390608,-0.707550122,-33.25375264,7.585836022,1.334624195,-0.339127074,1.291580104,0.047114253,39,0.488,0.175
2023/8/28,0.409716698,0.398921097,0.092528343,0.342607695,-50.41614007,0,-0.07104796,5.574198301,0.063613234,1.403203566,65,0,0
2023/8/29,-0.703402666,0.374006981,-0.011561362,-0.318941857,42.85664394,1.886309145,1.259506968,-1.130868271,-0.031801559,0.717346591,77,0.035,0
2023/8/30,1.169603976,-0.949429859,0.161737558,0.141877536,6.663967755,1.695622007,0.431865276,-0.692890484,0,-0.230840361,61,0.431,0.385
2023/8/31,0.034877638,1.391753942,0.747516562,1.104464288,-16.50797504,-4.649350499,1.157956431,-2.904768544,2.750212546,-0.324074358,54,0.564,0.504
2023/9/1,-0.454360891,-0.08133388,-1.106002057,-0.68003545,5.504398825,1.194286327,1.926973712,-1.570157444,-0.196169595,-0.534698473,63,0.621,0.576
2023/9/4,-1.838373715,-0.46603836,-0.802563191,-1.481508579,15.61808949,-6.561486475,0.50690055,0.341588718,-1.20085658,-0.210010578,71,0.122,0.062
2023/9/5,-0.202393069,-1.70783257,-0.962222866,-0.179265061,16.88695163,2.683665395,1.161764631,1.732559713,-0.403511618,-0.140252477,77,0.442,0.403
